2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,Vupox,76561198381871534,631190813531176977,Warning,,,A4. Stole a gore after the engagement,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,YEAT,76561199384690386,,Strike 1,,,A4. Stole a gore after the engagement,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,its only game chil,76561199385230736,650845007107850242,Strike 2 - 24hr ban,,,E17. left engagement area to attack rest of the herd,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,rankzz,76561199010804101,650845007107850242,Strike 2 - 24hr ban,,,E17. left engagement area to attack rest of the herd,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,TRUE,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017972305147736140/transcript-closed-player-report-suguru-4.html
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,sending you to cs,76561199195233583,332622635752095745,Strike 1,,,E17. left engagement area to attack rest of the herd,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,nines,76561198070805307,231167391269257216,Warning,,,E17. left engagement area to attack rest of the herd,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Focus,plush,76561198846367199,148056398322860032,Strike 2 -24hr ban,,,E17. left engagement area to attack rest of the herd,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017973173880365156/transcript-closed-player-report-focus-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Tonnkka,살인,76561199066782468,599401547448713246,Strike 5 - 30 day ban,,,E6 returning to engagement after dying,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017996949099663360/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Tonnkka,살인 / Duke of Reality alt,76561199153203880,599401547448713246,Strike 5 - 30 day ban,,,E6 returning to engagement after dying,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018005950961033357/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Tonnkka,Takara,76561198377240152,511811709594238987,Verbal Warning,,,Moving gore during 'engagement' - recontested after 2 bodies,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1017996949099663360/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Tonnkka,! ! ! zxc SATANA,76561199174299158,,Warning,,,H1 Unprovoked,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018026008361836595/transcript-closed-player-report-tonnkka-4.html,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Chesirah,Raphayn,76561197993675944,,Warning,,,H1 Unprovoked,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018119329994260500/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Chesirah,[GUCCI] |DragonAir,76561198407682248,,Strike 1,,,Attacked acros while acros were on PG without 3 calling,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018150472504328282/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Chesirah,PaulGeorge,76561198859130257,,Warning,,,Tried revenge killing acro babies after acros killed his apa,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018154585598218270/transcript-closed-player-report-chesirah-4.html,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Suguru,Takara,76561198377240152,511811709594238987,Strike 1,,,Attacking a player on fresh player gore,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018430519135981668/transcript-closed-player-report-suguru-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Suguru,noXn,76561198121685051,,Strike 1 Elevated,,,"Moving player gore after being contested, eating pg during engagement",https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018704734997184572/transcript-closed-player-report-tonnkka-4.html,FALSE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Suguru,dom,76561198170174337,146408155889401856,Warning,,,Hunting as a coah,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018300288190402570/transcript-closed-player-report-suguru-4.html,TRUE,
2022-09-09 00:00:00.000001,2022-09-09 00:00:00.000001,Suguru,Geb,76561199082214004,670327159319035937,Strike 2 - 24 hour ban,,,Killing a player during 5 minute sz,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018312715472740382/transcript-closed-player-report-suguru-4.html,TRUE,
2022-09-11 00:00:00.000001,2022-09-11 00:00:00.000001,Tonnkka,InkedOnYaTits,76561198256405476,338125394601443328,Strike 2 - 24 hour ban,,,H1 - Attacked unprovoked. ,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018486523206848573/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-11 00:00:00.000001,2022-09-11 00:00:00.000001,Tonnkka,delta,76561199120207676,474129577908895754,Verbal Warning,,,GN1 - Harrassing in DMs,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018495292796043324/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-11 00:00:00.000001,2022-09-11 00:00:00.000001,Tonnkka,:D,76561198142405133,202563197247422464,Warning,,,GR8 - Attacking before animation completes,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018504936092356619/transcript-closed-player-report-tonnkka-4.html,TRUE,
2022-09-11 00:00:00.000001,2022-09-11 00:00:00.000001,Tonnkka,Zinq,76561198016701728,,Strike 1 Reduced to Verbal,,,GR8 - Attacking before animation completes,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018504936092356619/transcript-closed-player-report-tonnkka-4.html,FALSE,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018514676411285574/transcript-closed-ban-appeal-tonnkka-2.html
2022-09-11 00:00:00.000001,2022-09-11 00:00:00.000001,Tonnkka,I Thighless Berk I,76561198068326764,202950759753580546,Strike 1 Reduced to Verbal,,,GR8 - Attacking before animation completes,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018504936092356619/transcript-closed-player-report-tonnkka-4.html,TRUE,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018514676411285574/transcript-closed-ban-appeal-tonnkka-2.html
2022-09-11 00:00:00.000001,2022-09-11 00:00:00.000001,Tonnkka,Tiny-Terror,76561198860691013,552214844812820506,Strike 1 Reduced to Verbal,,,GR8 - Attacking before animation completes,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018504936092356619/transcript-closed-player-report-tonnkka-4.html,TRUE,https://tickettool.xyz/direct?url=https://cdn.discordapp.com/attachments/864657364623425566/1018514676411285574/transcript-closed-ban-appeal-tonnkka-2.html
